Item.number,Value,item,participant,oneWord,best
37, arroganter Teilnehmer,34,17, arrogant und egoistisch,agressive und gefährliche Person
37, arroganter und egoistischer Mensch,34,8, arrogant und egoistisch,agressive und gefährliche Person
37, arroganter und egoistischer Teilnehmer,34,19, arrogant und egoistisch,agressive und gefährliche Person
37, arroganter%2C bissiger Mensch,34,30, arrogant und egoistisch,agressive und gefährliche Person
37, bissiger aggressiver mensch,34,11, bissiger aggressiver mensch,agressive und gefährliche Person
37, Die Person (Alexander) vergleicht den Teilnehmer mit einem Piranha%2C da der Teilnehmer immer wieder die anderen angreift.,34,33, bissiger aggressiver mensch,agressive und gefährliche Person
37, ein fieser Mensch,34,40, ein fieser Mensch,agressive und gefährliche Person
37, Eine arrogrante Person,34,12, Eine arrogrante Person,agressive und gefährliche Person
37, Einer der Teilnehmer,34,23, Einer der Teilnehmer,agressive und gefährliche Person
37, gefährlich,34,29, gefährlich,agressive und gefährliche Person
37, Jemand aggressiven,34,45, Jemand aggressiven,agressive und gefährliche Person
37, Mensch%2C der andere unter sich stellt,34,3, Mensch%2C der andere unter sich stellt,agressive und gefährliche Person
37, narzistische Person die einschüchternd wirkt,34,37, narzistische Person die einschüchternd wirkt,agressive und gefährliche Person
37, Jemand aggressives,34,24,agressiv,agressive und gefährliche Person
37, jemand der andere mit runter zieht,34,34,agressiv,agressive und gefährliche Person
37,aggrerssiv ,34,31,agressiv,agressive und gefährliche Person
37,arroganter Teilnehmer ,34,1,arrogant,agressive und gefährliche Person
37,arroganter%2C egoistischer Teilnehmer ,34,15,arrogant,agressive und gefährliche Person
37, bissig%2C beängstigend,34,49,"bissig, arrogant",agressive und gefährliche Person
37,bissig,34,14,"bissig, arrogant",agressive und gefährliche Person
37,Mensch der keine andere Meinung duldet,34,4,duldet keine andere meinung,agressive und gefährliche Person
37, egoistischer Mensch,34,50,egoistisch,agressive und gefährliche Person
37, Jemand%2C der andere einschüchtert,34,46,einschüchternd,agressive und gefährliche Person
37, Jemand%2C der von seiner Art her gefährlich ist,34,35,gefährlich,agressive und gefährliche Person
37, Jemand gewissenloses%2C den die anderen nicht interessieren,34,6,gewissenlos,agressive und gefährliche Person
37, Wesen%2C dass Macht durch Angst ausübt,34,7,litearl,agressive und gefährliche Person
37, nagt an anderen,34,43,literal,agressive und gefährliche Person
37, Person die stark ist oder ein großes Mundwerk hat,34,41,literal,agressive und gefährliche Person
37, räuberisches Tier,34,16,literal,agressive und gefährliche Person
37, Tier das ohne Reue alles auffrisst,34,21,literal,agressive und gefährliche Person
37,fleischfressender Fisch ,34,32,literal,agressive und gefährliche Person
37,Wesen%2C das alles angreift,34,26,literal,agressive und gefährliche Person
37, Ich weiß es nicht,34,13,na,agressive und gefährliche Person
37, Ich weiß es nicht,34,27,na,agressive und gefährliche Person
37, ich weiß es nicht,34,28,na,agressive und gefährliche Person
37, ich weiß es nicht.,34,9,na,agressive und gefährliche Person
37, weis nicht,34,47,na,agressive und gefährliche Person
37, weiß ich nicht,34,10,na,agressive und gefährliche Person
37,ich weiß es nicht  ,34,25,na,agressive und gefährliche Person
37,Konfrontation ,34,18,na,agressive und gefährliche Person
37,Teilnehmer ,34,5,na,agressive und gefährliche Person
37, Person%2C die keine Rücksicht nimmt,34,38,rücksichtlos,agressive und gefährliche Person
37, schlechter mensch,34,44,schelchter mensch,agressive und gefährliche Person
37, Streitschlichter,34,22,streittig,agressive und gefährliche Person
37, Tollwütig,34,2,tollwütig,agressive und gefährliche Person
38,  habgier,35,20,  habgier,habgierige Mensch
38, aasfressender Vogel,35,32,literal,habgierige Mensch
38, ausnutzen,35,18, habgier,habgierige Mensch
38, Der Ziehsohn,35,13,na,habgierige Mensch
38, Die Person (Simone) vergleicht den Ziehsohn mit einem Geier%2C da er egoistisch und hinterlistig ist.,35,33,"egoistisch, hinterlistig",habgierige Mensch
38, Ein Gieriger Mensch,35,34,gierig,habgierige Mensch
38, Ein Mensch%2C der den anderen nur ausbeuten möchte,35,28,ausbeutend,habgierige Mensch
38, Eine habgierige Person,35,12,habgierig,habgierige Mensch
38, Geier sind auch habgierig. Wie der Ziehsohn,35,10,habgierig,habgierige Mensch
38, Geizige Person,35,14,geizig,habgierige Mensch
38, geldgeil,35,43,gierig,habgierige Mensch
38, gierig und eigensüchtige Person,35,49,gierig,habgierige Mensch
38, gierig%2Cegoistisch,35,31,gierig,habgierige Mensch
38, gieriger Mensch,35,30,gierig,habgierige Mensch
38, gieriger Mensch,35,40,gierig,habgierige Mensch
38, gieriger mensch,35,44,gierig,habgierige Mensch
38, gieriger%2C ausnutzender Mensch,35,42,gierig,habgierige Mensch
38, Gieriges Wesen%2C das vom Unglück anderer profitiert,35,26,gierig,habgierige Mensch
38, habgierig,35,48, habgierig,habgierige Mensch
38, habgierige Person,35,3, habgierig,habgierige Mensch
38, habgierige Person,35,36, habgierig,habgierige Mensch
38, habgierige Person,35,37, habgierig,habgierige Mensch
38, habgieriger Mensch,35,8, habgierig,habgierige Mensch
38, habgieriger Ziehsohn,35,15, habgierig,habgierige Mensch
38, habgieriger Ziehsohn,35,17, habgierig,habgierige Mensch
38, habgieriger Ziehsohn,35,19, habgierig,habgierige Mensch
38, Ich weiß es nicht,35,4,na,habgierige Mensch
38, ich weiß es nicht,35,9,na,habgierige Mensch
38, Ich weiß es nicht,35,27,na,habgierige Mensch
38, jemand aufmerksames,35,29,na,habgierige Mensch
38, jemand%2C der anderen Sachen wegnimmt,35,21, habgierig,habgierige Mensch
38, Jemand%2C der habgierig ist,35,35, habgierig,habgierige Mensch
38, Jemand%2C der habgierig ist%2C und nicht sehr sozial,35,6, habgierig,habgierige Mensch
38, Jemand%2C der zu seinem Vorteil mehr haben möchte,35,46, habgierig,habgierige Mensch
38, klug aber gierig,35,39,klug und gierig,habgierige Mensch
38, Lehrer,35,41,na,habgierige Mensch
38, Mensch%2C der habgierig ist,35,50, habgierig,habgierige Mensch
38, r,35,5,na,habgierige Mensch
38, Tier%2C das sich auf schwache Lebewesen stürzt,35,16,literal,habgierige Mensch
38, weis nicht,35,47,na,habgierige Mensch
38, Ziehsohn,35,1,na,habgierige Mensch
38, Ziehsohn,35,22,na,habgierige Mensch
38, Ziehsohn ,35,23,na,habgierige Mensch
38,der nichts preisgibt ,35,25,na,habgierige Mensch
38,Eigennützig%2C keine Rücksicht auf andere nehmen,35,2,eigennützig,habgierige Mensch
38,gieriger mensch ,35,11,gierig,habgierige Mensch
38,Habgierig%2C den Anderen etwas raubend,35,7, habgierig,habgierige Mensch
38,habgieriger Mensch,35,38, habgierig,habgierige Mensch
38,Ich weiß nicht ,35,45,na,habgierige Mensch
38,Von Geld besessen zu sein,35,24,habgierig,habgierige Mensch
39,  Angeben,36,20,angeben,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Belohnungs- und Sammlerstück,36,7,literal,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, berühmte Frau,36,17,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, berühmte Sängerin,36,1,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, berühmte Sängerin,36,15,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, berühmte Sängerin,36,36,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, berühmte Sängerin%2C die sein Selbstwertgefühl stärken soll,36,19,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Die Frau die er erobern möchte,36,24,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Die Person (Niklas) vergleicht die Sängerin mit einer Trophäe%2C da sie sehr schwer zu umgarnen ist.,36,33,schwer zu  umgarnen,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, die Sängerin%2C zur Stärkung des Selbstwertgefühls vor anderen,36,39,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Die Trophäe ist die Sängerin,36,10,frau ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, ein Mensch der einen viel bedeutet,36,41,mensch der einen viel bedetet,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, ein Preis%2C mit dem Niklas sich schmückt,36,9, ein Preis%2C mit dem Niklas sich schmückt,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, eine berühmte Person,36,12, eine Frau mit der er angeben kann,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, eine Frau mit der er angeben kann,36,8, eine Frau mit der er angeben kann,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Etwas das man als Beweis für eine Leistung besitzt,36,26,literal,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, etwas das man nur hat um es vorzuzeigen,36,40, etwas das man nur hat um es vorzuzeigen,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, etwas wertvolles%2C zum prahlen,36,42, etwas wertvolles%2C zum prahlen,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Frau wird als Preis angesehen,36,14, Frau wird als Preis angesehen,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, herzeigen,36,18, herzeigen,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Hoher Stellenwert,36,35, Hoher Stellenwert,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Ich weiß es nicht,36,13,na,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, jemand begehrenswertes,36,29, jemand begehrenswertes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Jemand%2C den man nur umwirbt%2C um mit ihm anzugeben,36,6, jemand begehrenswertes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, jemand%2C mit dem man angeben kann,36,30, jemand begehrenswertes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Mensch%2C der ein Preis ist,36,3, jemand begehrenswertes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Objekt der Begierde,36,31, jemand begehrenswertes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Objekt zum angeben,36,27, Objekt zum angeben,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Preis,36,4,literal,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Preis für große Bemühungen,36,21,literal,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Sängerin,36,22, Sängerin,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, t,36,5,na,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, um des Prestige willen,36,49,prestige,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Verdienst des Erfolgs,36,16,literal,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Vorzeigeobjekt,36,2, Vorzeigeobjekt,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, was besonderes,36,44, was besonderes,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, weis nicht,36,47,na,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39, Ziel seiner begierde,36,11, Ziel seiner begierde,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,begehrt%2C man kann sich preisen damit ,36,43,begehrt%2C man kann sich preisen damit ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,beliebter%2C hübscher Mensch%2C der aber ausgenutzt wird ,36,50,beliebter%2C hübscher Mensch%2C der aber ausgenutzt wird ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,berühmte Sängerin ,36,48,berühmte Sängerin ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,berühmten Sängerin ,36,23,berühmte Sängerin ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Die Sängerin als Statussymbol%2C teil einer Sammlung,36,34,statussymbol,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,eine schwierig zu erobernde Person als Statussymbol ,36,37,eine schwierig zu erobernde Person als Statussymbol ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Etwas hochangesehene für erfolg  ,36,45,eine schwierig zu erobernde Person als Statussymbol ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Etwas%2C mit dem man sich schmücken kann ,36,46,Etwas%2C mit dem man sich schmücken kann ,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Gegenstand%2C um den Selbstwert zu steigern,36,38,Gegenstand%2C um den Selbstwert zu steigern,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,ich weiß es nicht  ,36,25,na,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Objekt%2C das Begehrlichkeiten weckt ,36,32,na,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
39,Trophäe: Ein Mädchen%2C mit welchen er bei seinen Freunden angeben kann. ,36,28,angeben,"eine schwierig zu erobernde Person, die nur als Statussymbol gilt."
